Participant,Condition,Epoch,Amplitude
0104-7VZA0,congruent,126,0.005747734348890827
0104-7VZA0,congruent,127,0.005926524481644996
0104-7VZA0,congruent,128,0.004070509054833177
0104-7VZA0,congruent,129,0.0057470226704590425
0104-7VZA0,congruent,130,0.005925932652064025
0104-7VZA0,congruent,131,0.006106132707677137
0104-7VZA0,congruent,132,0.005747017588136297
0104-7VZA0,congruent,133,0.00592612052358974
0104-7VZA0,congruent,134,0.004071048843391278
0104-7VZA0,congruent,135,0.005747068461575448
0104-7VZA0,congruent,136,0.005926495952528874
0104-7VZA0,congruent,137,0.006106471252612262
0104-7VZA0,congruent,138,0.005746841682698699
0104-7VZA0,congruent,139,0.005926737681185762
0104-7VZA0,congruent,140,0.006105680635387101
0104-7VZA0,congruent,141,0.005746583186486271
0104-7VZA0,congruent,142,0.005926716590901084
0104-7VZA0,congruent,143,0.006105405209047109
0104-7VZA0,congruent,144,0.005746643318675608
0104-7VZA0,congruent,145,0.005925873922180011
0104-7VZA0,congruent,146,0.006106072790922591
0104-7VZA0,congruent,147,0.005746588161389121
0104-7VZA0,congruent,148,0.005927210493187893
0104-7VZA0,congruent,149,0.006105984807657743
0104-7VZA0,congruent,150,0.005746711493813627
0104-7VZA0,congruent,151,0.005925763396679205
0104-7VZA0,congruent,152,0.005746806143536558
0104-7VZA0,congruent,153,0.0059265745590071665
0104-7VZA0,congruent,154,0.006105939478439596
0104-7VZA0,congruent,155,0.005926536145885174
0104-7VZA0,congruent,156,0.006106296133683181
0104-7VZA0,congruent,157,0.00574616306229945
0104-7VZA0,congruent,158,0.005926330979878576
0104-7VZA0,congruent,159,0.006105721173956376
0104-7VZA0,congruent,160,0.00574657202309327
0104-7VZA0,congruent,161,0.005926809271922152
0104-7VZA0,congruent,162,0.0061059396917520666
0104-7VZA0,congruent,163,0.005747591005243823
0104-7VZA0,congruent,164,0.003951077888664822
0104-7VZA0,congruent,165,0.006106020908131349
0104-7VZA0,congruent,166,0.005746571030664461
0104-7VZA0,congruent,167,0.005927322806709137
0104-7VZA0,congruent,168,0.006106032952932515
0104-7VZA0,congruent,169,0.0057465476682536445
0104-7VZA0,congruent,170,0.005926224241708161
0104-7VZA0,congruent,171,0.004070834903076921
0104-7VZA0,congruent,172,0.005746538477790029
0104-7VZA0,congruent,173,0.005926335206692429
0104-7VZA0,congruent,174,0.006105332801494934
0104-7VZA0,congruent,175,0.0038310591825577982
0104-7VZA0,congruent,176,0.005926853414441758
0104-7VZA0,congruent,177,0.0061062170275896395
0104-7VZA0,congruent,178,0.005746308237237696
0104-7VZA0,congruent,179,0.003951015347220778
0104-7VZA0,congruent,180,0.006106151866317743
0104-7VZA0,congruent,181,0.0038311573575308478
0104-7VZA0,congruent,182,0.0059261499424963174
0104-7VZA0,congruent,183,0.0061061730680207794
0104-7VZA0,congruent,184,0.005746750753566133
0104-7VZA0,congruent,185,0.005926270961540252
0104-7VZA0,congruent,186,0.006106223963289354
0104-7VZA0,congruent,187,0.005744326698255212
0104-7VZA0,congruent,188,0.00592652843297677
0104-7VZA0,congruent,189,0.005747107427765912
0104-7VZA0,congruent,190,0.005926422181536878
0104-7VZA0,congruent,191,0.006105219979392089
0104-7VZA0,congruent,192,0.005746979461250914
0104-7VZA0,congruent,193,0.005926621405108031
0104-7VZA0,congruent,194,0.006106112323648875
0104-7VZA0,congruent,195,0.005746541875391667
0104-7VZA0,congruent,196,0.005926401009728909
0104-7VZA0,congruent,197,0.006105672912732641
0104-7VZA0,congruent,198,0.005747236660824619
0104-7VZA0,congruent,199,0.005926905522189792
0104-7VZA0,congruent,200,0.006106872238110526
0104-7VZA0,congruent,201,0.005747180478557506
0104-7VZA0,congruent,202,0.00592694421593443
0104-7VZA0,congruent,203,0.006106078211053923
0104-7VZA0,congruent,204,0.0057469858856118525
0104-7VZA0,congruent,205,0.005926397423244792
0104-7VZA0,congruent,206,0.00610632265970914
0104-7VZA0,congruent,207,0.0057461897255566005
0104-7VZA0,congruent,208,0.005926623407877145
0104-7VZA0,congruent,209,0.006105830746921623
0104-7VZA0,congruent,210,0.005747001969932053
0104-7VZA0,congruent,211,0.0059267655143291475
0104-7VZA0,congruent,212,0.006105362049211104
0104-7VZA0,incongruent,0,0.009518985385517074
0104-7VZA0,incongruent,1,0.009518326360072599
0104-7VZA0,incongruent,2,0.009337659155821099
0104-7VZA0,incongruent,3,0.009517329204494171
0104-7VZA0,incongruent,4,0.009338188761867632
0104-7VZA0,incongruent,5,0.006226571977548508
0104-7VZA0,incongruent,6,0.0062258817419729405
0104-7VZA0,incongruent,7,0.009338416001624952
0104-7VZA0,incongruent,8,0.009337909837720013
0104-7VZA0,incongruent,9,0.009518338819706738
0104-7VZA0,incongruent,10,0.009518645412914382
0104-7VZA0,incongruent,11,0.009697460252582215
0104-7VZA0,incongruent,12,0.009519033338447882
0104-7VZA0,incongruent,13,0.009517873353026438
0104-7VZA0,incongruent,14,0.009339131027618157
0104-7VZA0,incongruent,15,0.009698011105481335
0104-7VZA0,incongruent,16,0.00951763989439792
0104-7VZA0,incongruent,17,0.006225522899654089
0104-7VZA0,incongruent,18,0.0063450626450690445
0104-7VZA0,incongruent,19,0.009338483895233177
0104-7VZA0,incongruent,20,0.00933835466405137
0104-7VZA0,incongruent,21,0.006226214584799896
0104-7VZA0,incongruent,22,0.009697549840318103
0104-7VZA0,incongruent,23,0.009517732120499412
0104-7VZA0,incongruent,24,0.009338409918549569
0104-7VZA0,incongruent,25,0.009339871548896579
0104-7VZA0,incongruent,26,0.0095185414519165
0104-7VZA0,incongruent,27,0.009338023323054345
0104-7VZA0,incongruent,28,0.00969769694895702
0104-7VZA0,incongruent,29,0.009338474148472173
0104-7VZA0,incongruent,30,0.009338595404326204
0104-7VZA0,incongruent,31,0.009338542357848516
0104-7VZA0,incongruent,32,0.009518715244582292
0104-7VZA0,incongruent,33,0.009518008109111187
0104-7VZA0,incongruent,34,0.009338509302247057
0104-7VZA0,incongruent,35,0.009338014609381924
0104-7VZA0,incongruent,36,0.009517935891157698
0104-7VZA0,incongruent,37,0.009338644664585317
0104-7VZA0,incongruent,38,0.009518223334564688
0104-7VZA0,incongruent,39,0.009338681800627684
0104-7VZA0,incongruent,40,0.009517896893365857
0104-7VZA0,incongruent,41,0.009518697377459617
0104-7VZA0,incongruent,42,0.006226264688198552
0104-7VZA0,incongruent,43,0.009338238536732714
0104-7VZA0,incongruent,44,0.009518148829742609
0104-7VZA0,incongruent,45,0.009697734825205646
0104-7VZA0,incongruent,46,0.00933871446198791
0104-7VZA0,incongruent,47,0.009338888896954759
0104-7VZA0,incongruent,48,0.009338793871759494
0104-7VZA0,incongruent,49,0.009338098922280977
0104-7VZA0,incongruent,50,0.00933883692265745
0104-7VZA0,incongruent,51,0.009338760294284824
0104-7VZA0,incongruent,52,0.00969758522920002
0104-7VZA0,incongruent,53,0.009338411777308432
0104-7VZA0,incongruent,54,0.009698000516249524
0104-7VZA0,incongruent,55,0.009338313793942088
0104-7VZA0,incongruent,56,0.009517957231912531
0104-7VZA0,incongruent,57,0.009517726561068335
0104-7VZA0,incongruent,58,0.009697847744092028
0104-7VZA0,incongruent,59,0.009338797189523417
0104-7VZA0,incongruent,60,0.009517659067616034
0104-7VZA0,incongruent,61,0.0062258429183136635
0104-7VZA0,incongruent,62,0.009517926131652464
0104-7VZA0,incongruent,63,0.009337875110773115
0104-7VZA0,incongruent,64,0.00933846270399353
0104-7VZA0,incongruent,65,0.009338503725852569
0104-7VZA0,incongruent,66,0.009517787464047375
0104-7VZA0,incongruent,67,0.009698417947037519
0104-7VZA0,incongruent,68,0.006225740142760172
0104-7VZA0,incongruent,69,0.009338489308563817
0104-7VZA0,incongruent,70,0.00951865780746257
0104-7VZA0,incongruent,71,0.009338957929783214
0104-7VZA0,incongruent,72,0.009517831873005885
0228-YT88Y,congruent,0,0.0057468277678808565
0228-YT88Y,congruent,1,0.005926495104297659
0228-YT88Y,congruent,2,0.0057468717670736335
0228-YT88Y,congruent,3,0.005926338826584705
0228-YT88Y,congruent,4,0.006105841540435234
0228-YT88Y,congruent,5,0.005746851940388267
0228-YT88Y,congruent,6,0.005926183683607456
0228-YT88Y,congruent,7,0.006105861876270912
0228-YT88Y,congruent,8,0.005746666742237995
0228-YT88Y,congruent,9,0.00592638497560905
0228-YT88Y,congruent,10,0.006105980979566583
0228-YT88Y,congruent,11,0.005746759600761124
0228-YT88Y,congruent,12,0.005926312340757495
0228-YT88Y,congruent,13,0.006105930874653784
0228-YT88Y,congruent,14,0.005746880395324943
0228-YT88Y,congruent,15,0.005926406316011541
0228-YT88Y,congruent,16,0.00610590530539475
0228-YT88Y,congruent,17,0.005746807732075876
0228-YT88Y,congruent,18,0.0059263392214605306
0228-YT88Y,congruent,19,0.004070679569657267
0228-YT88Y,congruent,20,0.005746804726061587
0228-YT88Y,congruent,21,0.005926122394289788
0228-YT88Y,congruent,22,0.004070665896568019
0228-YT88Y,congruent,23,0.005746820835169095
0228-YT88Y,congruent,24,0.005926712955489605
0228-YT88Y,congruent,25,0.006106067838982991
0228-YT88Y,congruent,26,0.005746825608907986
0228-YT88Y,congruent,27,0.003950945000952257
0228-YT88Y,congruent,28,0.006105875889735884
0228-YT88Y,congruent,29,0.005746874817901723
0228-YT88Y,congruent,30,0.005926490883524639
0228-YT88Y,congruent,31,0.006105812430943102
0228-YT88Y,congruent,32,0.00574672524598246
0228-YT88Y,congruent,33,0.005926256206232831
0228-YT88Y,congruent,34,0.006105895935797053
0228-YT88Y,congruent,35,0.005746729645570426
0228-YT88Y,congruent,36,0.005926408721782655
0228-YT88Y,congruent,37,0.006105898885311989
0228-YT88Y,congruent,38,0.005926416349373766
0228-YT88Y,congruent,39,0.0061061511625789475
0228-YT88Y,congruent,40,0.00574665927636124
0228-YT88Y,congruent,41,0.00592637009456114
0228-YT88Y,congruent,42,0.006105868877573905
0228-YT88Y,congruent,43,0.005747069965064914
0228-YT88Y,congruent,44,0.0039507919933463725
0228-YT88Y,congruent,45,0.006106003912388849
0228-YT88Y,congruent,46,0.005746826907850527
0228-YT88Y,congruent,47,0.005926256818123785
0228-YT88Y,congruent,48,0.0061060947401405325
0228-YT88Y,congruent,49,0.005746677718805384
0228-YT88Y,congruent,50,0.0059264284021488456
0228-YT88Y,congruent,51,0.006105767655316401
0228-YT88Y,congruent,52,0.005746457801680234
0228-YT88Y,congruent,53,0.005926482794777226
0228-YT88Y,congruent,54,0.006105912597610284
0228-YT88Y,congruent,55,0.0057468531968732466
0228-YT88Y,congruent,56,0.0059265690797281785
0228-YT88Y,congruent,57,0.006105838558260454
0228-YT88Y,congruent,58,0.0057466106810411385
0228-YT88Y,congruent,59,0.005926602606238203
0228-YT88Y,congruent,60,0.006105505442296211
0228-YT88Y,congruent,61,0.005926267562812286
0228-YT88Y,congruent,62,0.006105992177764216
0228-YT88Y,congruent,63,0.005746808525851115
0228-YT88Y,congruent,64,0.005926105897984578
0228-YT88Y,congruent,65,0.006105891637296805
0228-YT88Y,congruent,66,0.005746822522767694
0228-YT88Y,congruent,67,0.005926335593221819
0228-YT88Y,congruent,68,0.005746808389884518
0228-YT88Y,congruent,69,0.00592611818252451
0228-YT88Y,congruent,70,0.006105961281324675
0228-YT88Y,congruent,71,0.005926450710154666
0228-YT88Y,congruent,72,0.004070812209988538
0228-YT88Y,congruent,73,0.005746787227325399
0228-YT88Y,congruent,74,0.005926438245414557
0228-YT88Y,congruent,75,0.006105882895186014
0228-YT88Y,congruent,76,0.00574700699511897
0228-YT88Y,congruent,77,0.005926357722708681
0228-YT88Y,congruent,78,0.00574691216928531
0228-YT88Y,congruent,79,0.00592643178893671
0228-YT88Y,congruent,80,0.005746944012790716
0228-YT88Y,congruent,81,0.005926549696922331
0228-YT88Y,congruent,82,0.006105758417743181
0228-YT88Y,congruent,83,0.00574672738193695
0228-YT88Y,congruent,84,0.005926567595349742
0228-YT88Y,congruent,85,0.006105856184962732
0228-YT88Y,congruent,86,0.005746880898269456
0228-YT88Y,congruent,87,0.00592637703774178
0228-YT88Y,congruent,88,0.00407061110688143
0228-YT88Y,congruent,89,0.005746814144951141
0228-YT88Y,congruent,90,0.005926265181680683
0228-YT88Y,congruent,91,0.00610599201894861
0228-YT88Y,congruent,92,0.005746986764687098
0228-YT88Y,congruent,93,0.005926113777201026
0228-YT88Y,congruent,94,0.0061059783518653665
0228-YT88Y,congruent,95,0.0057468995135203016
0228-YT88Y,congruent,96,0.005926144728757134
0228-YT88Y,congruent,97,0.005746584755275316
0228-YT88Y,congruent,98,0.005926277370879128
0228-YT88Y,congruent,99,0.005746910642951624
0228-YT88Y,congruent,100,0.0039510682402798284
0228-YT88Y,congruent,101,0.006105922959017367
0228-YT88Y,congruent,102,0.0057467295660170985
0228-YT88Y,congruent,103,0.005926261764655074
0228-YT88Y,congruent,104,0.005746477063304151
0228-YT88Y,congruent,105,0.003951029133909884
0228-YT88Y,congruent,106,0.0040705416834016656
0228-YT88Y,congruent,107,0.005746647003543631
0228-YT88Y,congruent,108,0.005926705778623113
0228-YT88Y,congruent,109,0.004070835296072664
0228-YT88Y,congruent,110,0.005746948563994011
0228-YT88Y,congruent,111,0.005926452088498505
0228-YT88Y,congruent,112,0.006106210450776813
0228-YT88Y,congruent,113,0.005746887834528457
0228-YT88Y,congruent,114,0.005926321680719051
0228-YT88Y,congruent,115,0.005746620024216217
0228-YT88Y,congruent,116,0.0059263721077485055
0228-YT88Y,congruent,117,0.0061059710617946674
0228-YT88Y,congruent,118,0.005746506577372415
0228-YT88Y,congruent,119,0.005926079723116941
0228-YT88Y,congruent,120,0.006105850020122564
0228-YT88Y,congruent,121,0.005746706788658287
0228-YT88Y,congruent,122,0.00592641265763935
0228-YT88Y,congruent,123,0.006105872065792171
0228-YT88Y,congruent,124,0.00383111829121131
0228-YT88Y,congruent,125,0.005926610508896098
0228-YT88Y,congruent,126,0.00574658549503123
0228-YT88Y,congruent,127,0.0059263285417839266
0228-YT88Y,congruent,128,0.005746828858761599
0228-YT88Y,congruent,129,0.00592638353514098
0228-YT88Y,congruent,130,0.0040706931067953055
0228-YT88Y,congruent,131,0.005746827960898901
0228-YT88Y,congruent,132,0.005926271790959124
0228-YT88Y,congruent,133,0.004070787605825699
0228-YT88Y,congruent,134,0.005926032513655855
0228-YT88Y,congruent,135,0.0061060358279795505
0228-YT88Y,congruent,136,0.005746688561041854
0228-YT88Y,congruent,137,0.005926279882501521
0228-YT88Y,congruent,138,0.006106104235701022
0228-YT88Y,congruent,139,0.0057465693856390025
0228-YT88Y,congruent,140,0.005926478590191635
0228-YT88Y,congruent,141,0.006105968837300384
0228-YT88Y,congruent,142,0.005747241409399328
0228-YT88Y,congruent,143,0.0059257109411555466
0228-YT88Y,congruent,144,0.0061058695514003645
0228-YT88Y,congruent,145,0.005746894509514632
0228-YT88Y,congruent,146,0.0059265184987563856
0228-YT88Y,congruent,147,0.00610586060889868
0228-YT88Y,congruent,148,0.005746672047441579
0228-YT88Y,congruent,149,0.0059262277163879525
0228-YT88Y,congruent,150,0.005746844817608861
0228-YT88Y,congruent,151,0.005926145764188118
0228-YT88Y,congruent,152,0.004070720624005813
0228-YT88Y,congruent,153,0.00574673924776853
0228-YT88Y,congruent,154,0.005926312563353905
0228-YT88Y,congruent,155,0.006105852399755288
0228-YT88Y,congruent,156,0.005746685294446436
0228-YT88Y,congruent,157,0.005926315934988195
0228-YT88Y,congruent,158,0.006105952753262905
0228-YT88Y,congruent,159,0.0057468797607639266
0228-YT88Y,congruent,160,0.005926516587108479
0228-YT88Y,congruent,161,0.006105792199735457
0228-YT88Y,congruent,162,0.00383131688873577
0228-YT88Y,congruent,163,0.005926201704603943
0228-YT88Y,congruent,164,0.006106157501770692
0228-YT88Y,congruent,165,0.0057466444872661575
0228-YT88Y,congruent,166,0.005926615624312613
0228-YT88Y,congruent,167,0.006105946609527946
0228-YT88Y,congruent,168,0.003831208987734877
0228-YT88Y,congruent,169,0.0059263029828540556
0228-YT88Y,congruent,170,0.006106214071286277
0228-YT88Y,congruent,171,0.00574658251177151
0228-YT88Y,congruent,172,0.005926230112417867
0228-YT88Y,congruent,173,0.006106084171555653
0228-YT88Y,congruent,174,0.005746405974867062
0228-YT88Y,congruent,175,0.005926309671956024
0228-YT88Y,congruent,176,0.005746688111526704
0228-YT88Y,congruent,177,0.005926269906771477
0228-YT88Y,congruent,178,0.006105965104731132
0228-YT88Y,congruent,179,0.0057466271729036495
0228-YT88Y,congruent,180,0.003951156947018222
0228-YT88Y,congruent,181,0.004070377268755007
0228-YT88Y,congruent,182,0.005746786671063303
0228-YT88Y,congruent,183,0.005926760072848952
0228-YT88Y,congruent,184,0.006106008956636622
0228-YT88Y,congruent,185,0.005747076224983416
0228-YT88Y,congruent,186,0.005926392488386315
0228-YT88Y,congruent,187,0.006106215298026719
0228-YT88Y,congruent,188,0.00574690099739338
0228-YT88Y,congruent,189,0.005925940878213874
0228-YT88Y,congruent,190,0.0061059863188780445
0228-YT88Y,congruent,191,0.005746729738511464
0228-YT88Y,congruent,192,0.005926392897677176
0228-YT88Y,congruent,193,0.006105305610357347
0228-YT88Y,congruent,194,0.0057467500991231725
0228-YT88Y,congruent,195,0.005926383642817535
0228-YT88Y,congruent,196,0.006105813938797661
0228-YT88Y,congruent,197,0.0057466372424237406
0228-YT88Y,congruent,198,0.00592629152006814
0228-YT88Y,congruent,199,0.006105818733010086
0228-YT88Y,congruent,200,0.005747021772261272
0228-YT88Y,congruent,201,0.005926542404371803
0228-YT88Y,congruent,202,0.006105922318099694
0228-YT88Y,congruent,203,0.005746875283093128
0228-YT88Y,congruent,204,0.005926294616129529
0228-YT88Y,congruent,205,0.004070697266095404
0228-YT88Y,congruent,206,0.005746701208849945
0228-YT88Y,congruent,207,0.005926370041521136
0228-YT88Y,congruent,208,0.006105821836641848
0228-YT88Y,congruent,209,0.005746984267794119
0228-YT88Y,congruent,210,0.005926481481407213
0228-YT88Y,congruent,211,0.0061060187524112275
0228-YT88Y,incongruent,0,0.00951802525000624
0228-YT88Y,incongruent,1,0.009518109122773002
0228-YT88Y,incongruent,2,0.009338422395405737
0228-YT88Y,incongruent,3,0.006225551764732727
0228-YT88Y,incongruent,4,0.009697766299418284
0228-YT88Y,incongruent,5,0.00969780135704939
0228-YT88Y,incongruent,6,0.009338398477816728
0228-YT88Y,incongruent,7,0.009338330378642066
0228-YT88Y,incongruent,8,0.009338463834060973
0228-YT88Y,incongruent,9,0.009338368404234333
0228-YT88Y,incongruent,10,0.009518259282808446
0228-YT88Y,incongruent,11,0.009697590483452194
0228-YT88Y,incongruent,12,0.009697518362928455
0228-YT88Y,incongruent,13,0.009338513144783182
0228-YT88Y,incongruent,14,0.00933855070943632
0228-YT88Y,incongruent,15,0.009517907062727773
0228-YT88Y,incongruent,16,0.009518167403343165
0228-YT88Y,incongruent,17,0.009697875633829116
0228-YT88Y,incongruent,18,0.00951801206164723
0228-YT88Y,incongruent,19,0.009517858809062259
0228-YT88Y,incongruent,20,0.009338280245214095
0228-YT88Y,incongruent,21,0.00969759375978713
0228-YT88Y,incongruent,22,0.009338586630176334
0228-YT88Y,incongruent,23,0.009518097087348389
0228-YT88Y,incongruent,24,0.009697745997785431
0228-YT88Y,incongruent,25,0.00951812278790468
0228-YT88Y,incongruent,26,0.009518514587913246
0228-YT88Y,incongruent,27,0.009517791492332815
0228-YT88Y,incongruent,28,0.0063452378292825126
0228-YT88Y,incongruent,29,0.00951804889996236
0228-YT88Y,incongruent,30,0.009338521689878336
0228-YT88Y,incongruent,31,0.00933854304974669
0228-YT88Y,incongruent,32,0.009338178284712619
0228-YT88Y,incongruent,33,0.009338636374068907
0228-YT88Y,incongruent,34,0.009338505153806945
0228-YT88Y,incongruent,35,0.009518074661949425
0228-YT88Y,incongruent,36,0.00951800554478193
0228-YT88Y,incongruent,37,0.009338797928877844
0228-YT88Y,incongruent,38,0.009338512158786555
0228-YT88Y,incongruent,39,0.009338643042790713
0228-YT88Y,incongruent,40,0.0093388473108481
0228-YT88Y,incongruent,41,0.009338745922889989
0228-YT88Y,incongruent,42,0.009338238967477099
0228-YT88Y,incongruent,43,0.009338779256025232
0228-YT88Y,incongruent,44,0.009338457475728028
0228-YT88Y,incongruent,45,0.009338535094854975
0228-YT88Y,incongruent,46,0.009338682364750599
0228-YT88Y,incongruent,47,0.009518137547173622
0228-YT88Y,incongruent,48,0.009338764510404997
0228-YT88Y,incongruent,49,0.009338620254570577
0228-YT88Y,incongruent,50,0.009338405766155489
0228-YT88Y,incongruent,51,0.009338806299243085
0228-YT88Y,incongruent,52,0.009517947547044327
0228-YT88Y,incongruent,53,0.009697605600027609
0228-YT88Y,incongruent,54,0.009338307460027277
0228-YT88Y,incongruent,55,0.009338586563008277
0228-YT88Y,incongruent,56,0.009697535627888802
0228-YT88Y,incongruent,57,0.009338507110814702
0228-YT88Y,incongruent,58,0.009517930474004743
0228-YT88Y,incongruent,59,0.006345272217875632
0228-YT88Y,incongruent,60,0.009518061499862718
0228-YT88Y,incongruent,61,0.009338489103651424
0228-YT88Y,incongruent,62,0.009518111876647466
0228-YT88Y,incongruent,63,0.00933819667946784
0228-YT88Y,incongruent,64,0.009517899568719535
0228-YT88Y,incongruent,65,0.009338463981032148
0228-YT88Y,incongruent,66,0.009338387421835804
0228-YT88Y,incongruent,67,0.009518074364066383
0228-YT88Y,incongruent,68,0.00933811731704699
0228-YT88Y,incongruent,69,0.009338573895690563
0228-YT88Y,incongruent,70,0.009338504356177474
0228-YT88Y,incongruent,71,0.00951838390974461
0228-YT88Y,incongruent,72,0.009338553114518928
0225-E4ZGB,congruent,0,0.003832524783983135
0225-E4ZGB,congruent,1,0.005925566247162295
0225-E4ZGB,congruent,2,0.00610592930771266
0225-E4ZGB,congruent,3,0.005746227287536578
0225-E4ZGB,congruent,4,0.005927144307424216
0225-E4ZGB,congruent,5,0.005751608427386916
0225-E4ZGB,congruent,6,0.005926046726515474
0225-E4ZGB,congruent,7,0.006108022526378377
0225-E4ZGB,congruent,8,0.005747536915406524
0225-E4ZGB,congruent,9,0.005929082543345083
0225-E4ZGB,congruent,10,0.0040685592980969805
0225-E4ZGB,congruent,11,0.005746697786554972
0225-E4ZGB,congruent,12,0.005928866197430266
0225-E4ZGB,congruent,13,0.00610633949997499
0225-E4ZGB,congruent,14,0.005746932962724988
0225-E4ZGB,congruent,15,0.005925421804283443
0225-E4ZGB,congruent,16,0.006105066530212957
0225-E4ZGB,congruent,17,0.0057451903782567
0225-E4ZGB,congruent,18,0.0059273857965938155
0225-E4ZGB,congruent,19,0.006106317215690329
0225-E4ZGB,congruent,20,0.00574722173882634
0225-E4ZGB,congruent,21,0.0059270973360261645
0225-E4ZGB,congruent,22,0.006103646832509495
0225-E4ZGB,congruent,23,0.005744958453163627
0225-E4ZGB,congruent,24,0.005927548947768243
0225-E4ZGB,congruent,25,0.006104794048110046
0225-E4ZGB,congruent,26,0.005747699958783901
0225-E4ZGB,congruent,27,0.005926470772777314
0225-E4ZGB,congruent,28,0.006103370695173093
0225-E4ZGB,congruent,29,0.005747116080698354
0225-E4ZGB,congruent,30,0.00592738684984295
0225-E4ZGB,congruent,31,0.006102518799977456
0225-E4ZGB,congruent,32,0.005746728401094724
0225-E4ZGB,congruent,33,0.005925438359883177
0225-E4ZGB,congruent,34,0.005748319576154706
0225-E4ZGB,congruent,35,0.005925923619031062
0225-E4ZGB,congruent,36,0.0057460978334451405
0225-E4ZGB,congruent,37,0.005929389588592765
0225-E4ZGB,congruent,38,0.006106275246385735
0225-E4ZGB,congruent,39,0.005746744567942425
0225-E4ZGB,congruent,40,0.005925739543337192
0225-E4ZGB,congruent,41,0.006105610631375471
0225-E4ZGB,congruent,42,0.005748802033529557
0225-E4ZGB,congruent,43,0.005925909583261149
0225-E4ZGB,congruent,44,0.006106749745978794
0225-E4ZGB,congruent,45,0.0057459430431505525
0225-E4ZGB,congruent,46,0.005926867501156245
0225-E4ZGB,congruent,47,0.005746816083149506
0225-E4ZGB,congruent,48,0.005927722180367057
0225-E4ZGB,congruent,49,0.004068983163392388
0225-E4ZGB,congruent,50,0.005924945136205021
0225-E4ZGB,congruent,51,0.006104074608469477
0225-E4ZGB,congruent,52,0.0057439309869818595
0225-E4ZGB,congruent,53,0.005926132220532604
0225-E4ZGB,congruent,54,0.0061033655957976945
0225-E4ZGB,congruent,55,0.005747380611271452
0225-E4ZGB,congruent,56,0.005926937505149464
0225-E4ZGB,congruent,57,0.006106047625830333
0225-E4ZGB,congruent,58,0.005747751059155652
0225-E4ZGB,congruent,59,0.005926047075656666
0225-E4ZGB,congruent,60,0.006107336252470509
0225-E4ZGB,congruent,61,0.005747894886347084
0225-E4ZGB,congruent,62,0.005925711453160962
0225-E4ZGB,congruent,63,0.006105842013206034
0225-E4ZGB,congruent,64,0.0057453200264827795
0225-E4ZGB,congruent,65,0.003832101319286443
0225-E4ZGB,congruent,66,0.006104367446209672
0225-E4ZGB,congruent,67,0.005747319061739307
0225-E4ZGB,congruent,68,0.005926615414788741
0225-E4ZGB,congruent,69,0.006103199038601473
0225-E4ZGB,congruent,70,0.005745964195828402
0225-E4ZGB,congruent,71,0.005924139496958747
0225-E4ZGB,congruent,72,0.006105913049973238
0225-E4ZGB,congruent,73,0.0057444720191612
0225-E4ZGB,congruent,74,0.005928153783342336
0225-E4ZGB,congruent,75,0.006105135605181085
0225-E4ZGB,congruent,76,0.005748284426191146
0225-E4ZGB,congruent,77,0.006106708216156321
0225-E4ZGB,congruent,78,0.005748016692404951
0225-E4ZGB,congruent,79,0.005926559597273294
0225-E4ZGB,congruent,80,0.005745832759878262
0225-E4ZGB,congruent,81,0.005926629784866078
0225-E4ZGB,congruent,82,0.006106176817031384
0225-E4ZGB,congruent,83,0.0057462878429676845
0225-E4ZGB,congruent,84,0.005925856700934234
0225-E4ZGB,congruent,85,0.006105696119752606
0225-E4ZGB,congruent,86,0.005746890423079386
0225-E4ZGB,congruent,87,0.005925458619732673
0225-E4ZGB,congruent,88,0.005745567898500121
0225-E4ZGB,congruent,89,0.005924053569007546
0225-E4ZGB,congruent,90,0.006103563402372
0225-E4ZGB,congruent,91,0.005746121811076034
0225-E4ZGB,congruent,92,0.005927073964431402
0225-E4ZGB,congruent,93,0.006108016587953474
0225-E4ZGB,congruent,94,0.005747474090936766
0225-E4ZGB,congruent,95,0.005927137378553418
0225-E4ZGB,congruent,96,0.004070096465580125
0225-E4ZGB,congruent,97,0.005745687341210575
0225-E4ZGB,congruent,98,0.0059262098468469806
0225-E4ZGB,congruent,99,0.005747927610317623
0225-E4ZGB,congruent,100,0.005928695471892644
0225-E4ZGB,congruent,101,0.006104598054677672
0225-E4ZGB,congruent,102,0.0038309860372979987
0225-E4ZGB,congruent,103,0.005925924615648756
0225-E4ZGB,congruent,104,0.0061057198687735036
0225-E4ZGB,congruent,105,0.005748382109320244
0225-E4ZGB,congruent,106,0.005924218244969194
0225-E4ZGB,congruent,107,0.006104233336273994
0225-E4ZGB,congruent,108,0.005748642799115324
0225-E4ZGB,congruent,109,0.005926819672607567
0225-E4ZGB,congruent,110,0.005746129722827793
0225-E4ZGB,congruent,111,0.005927327568530135
0225-E4ZGB,congruent,112,0.00610679587412168
0225-E4ZGB,congruent,113,0.00574652246878138
0225-E4ZGB,congruent,114,0.006104408482862248
0225-E4ZGB,congruent,115,0.0038312370518625827
0225-E4ZGB,congruent,116,0.005925872959249563
0225-E4ZGB,congruent,117,0.006104551834109908
0225-E4ZGB,congruent,118,0.00574611859576952
0225-E4ZGB,congruent,119,0.005748879180792669
0225-E4ZGB,congruent,120,0.005925049380312474
0225-E4ZGB,congruent,121,0.005746394846939121
0225-E4ZGB,congruent,122,0.005926385908740904
